iShares S&P 500 Value ETF
Inception Date,"May 22, 2000"
Fund Holdings as of,"Jul 31, 2017"
Total Net Assets,"13,566,264,940.02"
Shares Outstanding,"127,500,000.00"
Stock,"-"
Bond,"-"
Cash,"-"
Other,"-"
 
Ticker,Name,Asset Class,Weight (%),Price,Shares,Market Value,Notional Value,Sector,SEDOL,ISIN,Exchange
"WFM","WHOLE FOODS MARKET INC","Equity","0.14","41.76","458,135.00","19,131,717.60","19,131,717.60","Consumer Staples","2963899","US9668371068","NASDAQ"
"WHR","WHIRLPOOL CORP","Equity","0.14","177.88","106,201.00","18,891,033.88","18,891,033.88","Consumer Discretionary","2960384","US9633201069","New York Stock Exchange Inc."
"TXT","TEXTRON INC","Equity","0.14","49.13","384,443.00","18,887,684.59","18,887,684.59","Industrials","2885937","US8832031012","New York Stock Exchange Inc."
"DOV","DOVER CORP","Equity","0.14","84.00","224,596.00","18,866,064.00","18,866,064.00","Industrials","2278407","US2600031080","New York Stock Exchange Inc."
"CMS","CMS ENERGY CORP","Equity","0.14","46.24","401,970.00","18,587,092.80","18,587,092.80","Utilities","2219224","US1258961002","New York Stock Exchange Inc."
"APC","ANADARKO PETROLEUM CORP","Equity","0.14","45.67","404,403.00","18,469,085.01","18,469,085.01","Energy","2032380","US0325111070","New York Stock Exchange Inc."
"CTL","CENTURYLINK INC","Equity","0.14","23.27","790,447.00","18,393,701.69","18,393,701.69","Telecommunications","2185046","US1567001060","New York Stock Exchange Inc."
"PPG","PPG INDUSTRIES INC","Equity","0.13","105.25","172,877.00","18,195,304.25","18,195,304.25","Materials","2698470","US6935061076","New York Stock Exchange Inc."
"GPC","GENUINE PARTS","Equity","0.13","84.93","211,713.00","17,980,785.09","17,980,785.09","Consumer Discretionary","2367480","US3724601055","New York Stock Exchange Inc."
"NOV","NATIONAL OILWELL VARCO INC","Equity","0.13","32.71","548,338.00","17,936,135.98","17,936,135.98","Energy","2624486","US6370711011","New York Stock Exchange Inc."
"VIAB","VIACOM INC CLASS B","Equity","0.13","34.92","507,177.00","17,710,620.84","17,710,620.84","Consumer Discretionary","B0SRLF4","US92553P2011","NASDAQ"
"CTSH","COGNIZANT TECHNOLOGY SOLUTIONS COR","Equity","0.13","69.32","255,000.00","17,676,600.00","17,676,600.00","Information Technology","2257019","US1924461023","NASDAQ"
"DHI","D R HORTON INC","Equity","0.13","35.69","493,013.00","17,595,633.97","17,595,633.97","Consumer Discretionary","2250687","US23331A1097","New York Stock Exchange Inc."
"SYY","SYSCO CORP","Equity","0.13","52.62","332,248.00","17,482,889.76","17,482,889.76","Consumer Staples","2868165","US8718291078","New York Stock Exchange Inc."
"EMN","EASTMAN CHEMICAL","Equity","0.13","83.16","209,363.00","17,410,627.08","17,410,627.08","Materials","2298386","US2774321002","New York Stock Exchange Inc."
"HES","HESS CORP","Equity","0.13","44.54","390,017.00","17,371,357.18","17,371,357.18","Energy","2023748","US42809H1077","New York Stock Exchange Inc."
"XL","XL GROUP LTD","Equity","0.12","44.40","375,960.00","16,692,624.00","16,692,624.00","Financials","BD95VZ8","BMG982941046","New York Stock Exchange Inc."
"PCAR","PACCAR INC","Equity","0.12","68.45","243,503.00","16,667,780.35","16,667,780.35","Industrials","2665861","US6937181088","NASDAQ"
"AMP","AMERIPRISE FINANCE INC","Equity","0.12","144.88","114,469.00","16,584,268.72","16,584,268.72","Financials","B0J7D57","US03076C1062","New York Stock Exchange Inc."
"UNM","UNUM","Equity","0.12","50.13","327,644.00","16,424,793.72","16,424,793.72","Financials","2433842","US91529Y1064","New York Stock Exchange Inc."
"HCA","HCA HEALTHCARE INC","Equity","0.12","80.34","201,331.00","16,174,932.54","16,174,932.54","Health Care","B4MGBG6","US40412C1018","New York Stock Exchange Inc."
"SWK","STANLEY BLACK & DECKER INC","Equity","0.12","140.69","114,490.00","16,107,598.10","16,107,598.10","Industrials","B3Q2FJ4","US8545021011","New York Stock Exchange Inc."
"KSU","KANSAS CITY SOUTHERN","Equity","0.12","103.19","153,143.00","15,802,826.17","15,802,826.17","Industrials","2607647","US4851703029","New York Stock Exchange Inc."
"CFG","CITIZENS FINANCIAL GROUP INC","Equity","0.12","35.08","450,190.00","15,792,665.20","15,792,665.20","Financials","BQRX1X3","US1746101054","New York Stock Exchange Inc."
"ARNC","ARCONIC INC","Equity","0.12","24.79","631,680.00","15,659,347.20","15,659,347.20","Industrials","BD3D9G5","US03965L1008","New York Stock Exchange Inc."
"RE","EVEREST RE GROUP LTD","Equity","0.11","262.39","59,056.00","15,495,703.84","15,495,703.84","Financials","2556868","BMG3223R1088","New York Stock Exchange Inc."
"PSA","PUBLIC STORAGE REIT","Equity","0.11","205.57","75,071.00","15,432,345.47","15,432,345.47","Real Estate","2852533","US74460D1090","New York Stock Exchange Inc."
"PRGO","PERRIGO PLC","Equity","0.11","74.92","205,691.00","15,410,369.72","15,410,369.72","Health Care","BGH1M56","IE00BGH1M568","New York Stock Exchange Inc."
"ROP","ROPER TECHNOLOGIES INC","Equity","0.11","232.46","65,829.00","15,302,609.34","15,302,609.34","Industrials","2749602","US7766961061","New York Stock Exchange Inc."
"USD","USD CASH","Cash","0.11","100.00","15,288,497.00","15,288,497.34","15,288,497.34","Cash and/or Derivatives","-","-","-"
"LEN","LENNAR A CORP","Equity","0.11","52.44","291,379.00","15,279,914.76","15,279,914.76","Consumer Discretionary","2511920","US5260571048","New York Stock Exchange Inc."
"INFO","IHS MARKIT LTD","Equity","0.11","46.65","327,266.00","15,266,958.90","15,266,958.90","Industrials","BD0Q558","BMG475671050","NASDAQ"
"PNR","PENTAIR","Equity","0.11","63.07","241,319.00","15,219,989.33","15,219,989.33","Industrials","BLS09M3","IE00BLS09M33","New York Stock Exchange Inc."
"AMG","AFFILIATED MANAGERS GROUP INC","Equity","0.11","185.83","81,778.00","15,196,805.74","15,196,805.74","Financials","2127899","US0082521081","New York Stock Exchange Inc."
"SLG","SL GREEN REALTY REIT CORP","Equity","0.11","103.27","146,974.00","15,178,004.98","15,178,004.98","Real Estate","2096847","US78440X1019","New York Stock Exchange Inc."
"BLKFDS","BLK CSH FND TREASURY SL AGENCY","Money Market","0.11","1.00","15,074,461.00","15,074,461.11","15,074,461.11","Cash and/or Derivatives","-","US0669224778","-"
"MRO","MARATHON OIL CORP","Equity","0.11","12.23","1,227,367.00","15,010,698.41","15,010,698.41","Energy","2910970","US5658491064","New York Stock Exchange Inc."
"DXC","DXC TECHNOLOGY","Equity","0.11","78.38","190,652.00","14,943,303.76","14,943,303.76","Information Technology","BYXD7B3","US23355L1061","New York Stock Exchange Inc."
"VTR","VENTAS REIT INC","Equity","0.11","67.35","218,784.00","14,735,102.40","14,735,102.40","Real Estate","2927925","US92276F1003","New York Stock Exchange Inc."
"KEY","KEYCORP","Equity","0.11","18.04","804,401.00","14,511,394.04","14,511,394.04","Financials","2490911","US4932671088","New York Stock Exchange Inc."
"DVA","DAVITA INC","Equity","0.11","64.78","223,243.00","14,461,681.54","14,461,681.54","Health Care","2898087","US23918K1088","New York Stock Exchange Inc."
"NWL","NEWELL BRANDS INC","Equity","0.10","52.72","269,903.00","14,229,286.16","14,229,286.16","Consumer Discretionary","2635701","US6512291062","New York Stock Exchange Inc."
"STX","SEAGATE TECHNOLOGY PLC","Equity","0.10","32.96","427,571.00","14,092,740.16","14,092,740.16","Information Technology","B58JVZ5","IE00B58JVZ52","NASDAQ"
"CA","CA INC","Equity","0.10","31.04","449,887.00","13,964,492.48","13,964,492.48","Information Technology","2214832","US12673P1057","NASDAQ"
"PNW","PINNACLE WEST CORP","Equity","0.10","86.73","160,502.00","13,920,338.46","13,920,338.46","Utilities","2048804","US7234841010","New York Stock Exchange Inc."
"SYMC","SYMANTEC CORP","Equity","0.10","30.99","445,401.00","13,802,976.99","13,802,976.99","Information Technology","2861078","US8715031089","NASDAQ"
"WEC","WEC ENERGY GROUP INC","Equity","0.10","62.97","218,630.00","13,767,131.10","13,767,131.10","Utilities","BYY8XK8","US92939U1060","New York Stock Exchange Inc."
"BWA","BORGWARNER INC","Equity","0.10","46.74","288,382.00","13,478,974.68","13,478,974.68","Consumer Discretionary","2111955","US0997241064","New York Stock Exchange Inc."
"EL","ESTEE LAUDER INC CLASS A","Equity","0.10","98.99","135,701.00","13,433,041.99","13,433,041.99","Consumer Staples","2320524","US5184391044","New York Stock Exchange Inc."
"RCL","ROYAL CARIBBEAN CRUISES LTD","Equity","0.10","113.07","118,647.00","13,415,416.29","13,415,416.29","Consumer Discretionary","2754907","LR0008862868","New York Stock Exchange Inc."
"BBY","BEST BUY INC","Equity","0.10","58.34","229,319.00","13,378,470.46","13,378,470.46","Consumer Discretionary","2094670","US0865161014","New York Stock Exchange Inc."
"PVH","PVH CORP","Equity","0.10","119.29","111,868.00","13,344,733.72","13,344,733.72","Consumer Discretionary","B3V9F12","US6936561009","New York Stock Exchange Inc."
"HRL","HORMEL FOODS CORP","Equity","0.10","34.17","389,324.00","13,303,201.08","13,303,201.08","Consumer Staples","2437264","US4404521001","New York Stock Exchange Inc."
"SCG","SCANA CORP","Equity","0.10","64.37","205,043.00","13,198,617.91","13,198,617.91","Utilities","2545844","US80589M1027","New York Stock Exchange Inc."
"ZION","ZIONS BANCORPORATION","Equity","0.10","45.32","290,913.00","13,184,177.16","13,184,177.16","Financials","2989828","US9897011071","NASDAQ"
"BHGE","BAKER HUGHES CLASS A","Equity","0.09","36.89","348,699.00","12,863,506.11","12,863,506.11","Energy","BDHLTQ5","US05722G1004","New York Stock Exchange Inc."
"CXO","CONCHO RESOURCES INC","Equity","0.09","130.26","97,748.00","12,732,654.48","12,732,654.48","Energy","B1YWRK7","US20605P1012","New York Stock Exchange Inc."
"ZBH","ZIMMER BIOMET HOLDINGS INC","Equity","0.09","121.32","104,551.00","12,684,127.32","12,684,127.32","Health Care","2783815","US98956P1021","New York Stock Exchange Inc."
"QRVO","QUORVO INC","Equity","0.09","68.56","182,818.00","12,534,002.08","12,534,002.08","Information Technology","BR9YYP4","US74736K1016","NASDAQ"
"TMK","TORCHMARK CORP","Equity","0.09","78.97","156,193.00","12,334,561.21","12,334,561.21","Financials","2896713","US8910271043","New York Stock Exchange Inc."
"MNST","MONSTER BEVERAGE CORP","Equity","0.09","52.75","232,738.00","12,276,929.50","12,276,929.50","Consumer Staples","BZ07BW4","US61174X1090","NASDAQ"
"SHW","SHERWIN WILLIAMS","Equity","0.09","337.27","36,247.00","12,225,025.69","12,225,025.69","Materials","2804211","US8243481061","New York Stock Exchange Inc."
"NI","NISOURCE INC","Equity","0.09","26.06","466,824.00","12,165,433.44","12,165,433.44","Utilities","2645409","US65473P1057","New York Stock Exchange Inc."
"MOS","MOSAIC","Equity","0.09","24.14","502,396.00","12,127,839.44","12,127,839.44","Materials","B3NPHP6","US61945C1036","New York Stock Exchange Inc."
"LUK","LEUCADIA NATIONAL CORP","Equity","0.09","26.03","464,586.00","12,093,173.58","12,093,173.58","Financials","2513012","US5272881047","New York Stock Exchange Inc."
"MHK","MOHAWK INDUSTRIES INC","Equity","0.09","248.99","48,324.00","12,032,192.76","12,032,192.76","Consumer Discretionary","2598699","US6081901042","New York Stock Exchange Inc."
"EQR","EQUITY RESIDENTIAL REIT","Equity","0.09","68.06","174,876.00","11,902,060.56","11,902,060.56","Real Estate","2319157","US29476L1070","New York Stock Exchange Inc."
"ESS","ESSEX PROPERTY TRUST REIT INC TRUS","Equity","0.09","261.70","44,492.00","11,643,556.40","11,643,556.40","Real Estate","2316619","US2971781057","New York Stock Exchange Inc."
"GT","GOODYEAR TIRE & RUBBER","Equity","0.08","31.51","363,617.00","11,457,571.67","11,457,571.67","Consumer Discretionary","2378200","US3825501014","NASDAQ"
"ILMN","ILLUMINA INC","Equity","0.08","173.85","64,977.00","11,296,251.45","11,296,251.45","Health Care","2613990","US4523271090","NASDAQ"
"K","KELLOGG","Equity","0.08","68.00","165,902.00","11,281,336.00","11,281,336.00","Consumer Staples","2486813","US4878361082","New York Stock Exchange Inc."
"NRG","NRG ENERGY INC","Equity","0.08","24.62","458,126.00","11,279,062.12","11,279,062.12","Utilities","2212922","US6293775085","New York Stock Exchange Inc."
"DVN","DEVON ENERGY CORP","Equity","0.08","33.31","338,379.00","11,271,404.49","11,271,404.49","Energy","2480677","US25179M1036","New York Stock Exchange Inc."
"CLX","CLOROX","Equity","0.08","133.49","83,816.00","11,188,597.84","11,188,597.84","Consumer Staples","2204026","US1890541097","New York Stock Exchange Inc."
"NBL","NOBLE ENERGY INC","Equity","0.08","28.91","381,614.00","11,032,460.74","11,032,460.74","Energy","2640761","US6550441058","New York Stock Exchange Inc."
"FCX","FREEPORT MCMORAN INC","Equity","0.08","14.62","744,786.00","10,888,771.32","10,888,771.32","Materials","2352118","US35671D8570","New York Stock Exchange Inc."
"NUE","NUCOR CORP","Equity","0.08","57.67","187,559.00","10,816,527.53","10,816,527.53","Materials","2651086","US6703461052","New York Stock Exchange Inc."
"LVLT","LEVEL COMMUNICATIONS INC","Equity","0.08","58.68","184,279.00","10,813,491.72","10,813,491.72","Telecommunications","B5LL299","US52729N3089","New York Stock Exchange Inc."
"LH","LABORATORY CORPORATION OF AMERICA","Equity","0.08","158.91","68,041.00","10,812,395.31","10,812,395.31","Health Care","2586122","US50540R4092","New York Stock Exchange Inc."
"LLL","L3 TECHNOLOGIES INC","Equity","0.08","174.97","61,385.00","10,740,533.45","10,740,533.45","Industrials","BYZGYC0","US5024131071","New York Stock Exchange Inc."
"AES","AES CORP","Equity","0.08","11.18","946,001.00","10,576,291.18","10,576,291.18","Utilities","2002479","US00130H1059","New York Stock Exchange Inc."
"FOX","TWENTY-FIRST CENTURY FOX INC CLASS","Equity","0.08","28.69","366,367.00","10,511,069.23","10,511,069.23","Consumer Discretionary","BBM4S80","US90130A2006","NASDAQ"
"ADSK","AUTODESK INC","Equity","0.08","110.79","94,672.00","10,488,710.88","10,488,710.88","Information Technology","2065159","US0527691069","NASDAQ"
"PKI","PERKINELMER INC","Equity","0.08","65.83","158,812.00","10,454,593.96","10,454,593.96","Health Care","2305844","US7140461093","New York Stock Exchange Inc."
"M","MACYS INC","Equity","0.08","23.75","439,845.00","10,446,318.75","10,446,318.75","Consumer Discretionary","2345022","US55616P1049","New York Stock Exchange Inc."
"KSS","KOHLS CORP","Equity","0.07","41.35","246,060.00","10,174,581.00","10,174,581.00","Consumer Discretionary","2496113","US5002551043","New York Stock Exchange Inc."
"PH","PARKER-HANNIFIN CORP","Equity","0.07","165.98","61,154.00","10,150,340.92","10,150,340.92","Industrials","2671501","US7010941042","New York Stock Exchange Inc."
"TROW","T ROWE PRICE GROUP INC","Equity","0.07","82.72","121,239.00","10,028,890.08","10,028,890.08","Financials","2702337","US74144T1088","NASDAQ"
"PHM","PULTEGROUP INC","Equity","0.07","24.42","410,262.00","10,018,598.04","10,018,598.04","Consumer Discretionary","2708841","US7458671010","New York Stock Exchange Inc."
"CF","CF INDUSTRIES HOLDINGS INC","Equity","0.07","29.35","336,678.00","9,881,499.30","9,881,499.30","Materials","B0G4K50","US1252691001","New York Stock Exchange Inc."
"VNO","VORNADO REALTY TRUST REIT TRUST","Equity","0.07","79.35","123,230.00","9,778,300.50","9,778,300.50","Real Estate","2933632","US9290421091","New York Stock Exchange Inc."
"MAC","MACERICH REIT","Equity","0.07","57.39","170,165.00","9,765,769.35","9,765,769.35","Real Estate","2543967","US5543821012","New York Stock Exchange Inc."
"NTRS","NORTHERN TRUST CORP TRUST","Equity","0.07","87.51","111,225.00","9,733,299.75","9,733,299.75","Financials","2648668","US6658591044","NASDAQ"
"DPS","DR PEPPER SNAPPLE GROUP INC","Equity","0.07","91.16","106,477.00","9,706,443.32","9,706,443.32","Consumer Staples","B2QW0Z8","US26138E1091","New York Stock Exchange Inc."
"APA","APACHE CORP","Equity","0.07","49.48","196,135.00","9,704,759.80","9,704,759.80","Energy","2043962","US0374111054","New York Stock Exchange Inc."
"KMX","CARMAX INC","Equity","0.07","66.25","146,179.00","9,684,358.75","9,684,358.75","Consumer Discretionary","2983563","US1431301027","New York Stock Exchange Inc."
"A","AGILENT TECHNOLOGIES INC","Equity","0.07","59.79","161,953.00","9,683,169.87","9,683,169.87","Health Care","2520153","US00846U1016","New York Stock Exchange Inc."
"COH","COACH INC","Equity","0.07","47.14","203,162.00","9,577,056.68","9,577,056.68","Consumer Discretionary","2646015","US1897541041","New York Stock Exchange Inc."
"SPLS","STAPLES INC","Equity","0.07","10.15","935,472.00","9,495,040.80","9,495,040.80","Consumer Discretionary","2841489","US8550301027","NASDAQ"
"SRCL","STERICYCLE INC","Equity","0.07","77.08","123,090.00","9,487,777.20","9,487,777.20","Industrials","2860826","US8589121081","NASDAQ"
"XRX","XEROX CORP","Equity","0.07","30.67","307,915.00","9,443,753.05","9,443,753.05","Information Technology","BYWTW73","US9841216081","New York Stock Exchange Inc."
"BXP","BOSTON PROPERTIES REIT INC","Equity","0.07","120.91","77,909.00","9,419,977.19","9,419,977.19","Real Estate","2019479","US1011211018","New York Stock Exchange Inc."
"NLSN","NIELSEN HOLDINGS PLC","Equity","0.07","43.01","218,248.00","9,386,846.48","9,386,846.48","Industrials","BWFY550","GB00BWFY5505","New York Stock Exchange Inc."
"COL","ROCKWELL COLLINS INC","Equity","0.07","106.53","86,996.00","9,267,683.88","9,267,683.88","Industrials","2767228","US7743411016","New York Stock Exchange Inc."
"OKE","ONEOK INC","Equity","0.07","56.57","163,522.00","9,250,439.54","9,250,439.54","Energy","2130109","US6826801036","New York Stock Exchange Inc."
"JEC","JACOBS ENGINEERING GROUP INC","Equity","0.07","52.72","174,291.00","9,188,621.52","9,188,621.52","Industrials","2469052","US4698141078","New York Stock Exchange Inc."
"CBG","CBRE GROUP INC CLASS A","Equity","0.07","37.99","241,409.00","9,171,127.91","9,171,127.91","Real Estate","B6WVMH3","US12504L1098","New York Stock Exchange Inc."
"HRB","H&R BLOCK INC","Equity","0.07","30.50","298,995.00","9,119,347.50","9,119,347.50","Consumer Discretionary","2105505","US0936711052","New York Stock Exchange Inc."
"DISH","DISH NETWORK CORP CLASS A","Equity","0.07","64.03","141,169.00","9,039,051.07","9,039,051.07","Consumer Discretionary","2303581","US25470M1099","NASDAQ"
"FLR","FLUOR CORP","Equity","0.06","43.43","201,760.00","8,762,436.80","8,762,436.80","Industrials","2696838","US3434121022","New York Stock Exchange Inc."
"PBCT","PEOPLES UNITED FINANCIAL INC","Equity","0.06","17.44","497,658.00","8,679,155.52","8,679,155.52","Financials","B1W41J2","US7127041058","NASDAQ"
"COG","CABOT OIL & GAS CORP","Equity","0.06","24.87","348,512.00","8,667,493.44","8,667,493.44","Energy","2162340","US1270971039","New York Stock Exchange Inc."
"O","REALTY INCOME REIT CORP","Equity","0.06","57.06","150,102.00","8,564,820.12","8,564,820.12","Real Estate","2724193","US7561091049","New York Stock Exchange Inc."
"LB","L BRANDS INC","Equity","0.06","46.39","182,964.00","8,487,699.96","8,487,699.96","Consumer Discretionary","B9M2WX3","US5017971046","New York Stock Exchange Inc."
"MGM","MGM RESORTS INTERNATIONAL","Equity","0.06","32.93","256,190.00","8,436,336.70","8,436,336.70","Consumer Discretionary","2547419","US5529531015","New York Stock Exchange Inc."
"CMA","COMERICA INC","Equity","0.06","72.31","115,319.00","8,338,716.89","8,338,716.89","Financials","2212870","US2003401070","New York Stock Exchange Inc."
"AIZ","ASSURANT INC","Equity","0.06","105.27","78,517.00","8,265,484.59","8,265,484.59","Financials","2331430","US04621X1081","New York Stock Exchange Inc."
"RHI","ROBERT HALF","Equity","0.06","45.25","181,594.00","8,217,128.50","8,217,128.50","Industrials","2110703","US7703231032","New York Stock Exchange Inc."
"DGX","QUEST DIAGNOSTICS INC","Equity","0.06","108.31","75,345.00","8,160,616.95","8,160,616.95","Health Care","2702791","US74834L1008","New York Stock Exchange Inc."
"COTY","COTY INC CLASS A","Equity","0.06","20.48","396,525.00","8,120,832.00","8,120,832.00","Consumer Staples","BBBSMJ2","US2220702037","New York Stock Exchange Inc."
"HP","HELMERICH & PAYNE INC","Equity","0.06","50.62","157,394.00","7,967,284.28","7,967,284.28","Energy","2420101","US4234521015","New York Stock Exchange Inc."
"NWSA","NEWS CORP CLASS A","Equity","0.06","14.31","553,125.00","7,915,218.75","7,915,218.75","Consumer Discretionary","BBGVT40","US65249B1098","NASDAQ"
"XLNX","XILINX INC","Equity","0.06","63.26","124,646.00","7,885,105.96","7,885,105.96","Information Technology","2985677","US9839191015","NASDAQ"
"UHS","UNIVERSAL HEALTH SERVICES INC CLAS","Equity","0.06","110.83","70,603.00","7,824,930.49","7,824,930.49","Health Care","2923785","US9139031002","New York Stock Exchange Inc."
"JWN","NORDSTROM INC","Equity","0.06","48.57","160,578.00","7,799,273.46","7,799,273.46","Consumer Discretionary","2641827","US6556641008","New York Stock Exchange Inc."
"ADS","ALLIANCE DATA SYSTEMS CORP","Equity","0.06","241.43","31,978.00","7,720,448.54","7,720,448.54","Information Technology","2762030","US0185811082","New York Stock Exchange Inc."
"FLS","FLOWSERVE CORP","Equity","0.06","41.13","187,075.00","7,694,394.75","7,694,394.75","Industrials","2288406","US34354P1057","New York Stock Exchange Inc."
"GPS","GAP INC","Equity","0.06","23.83","314,323.00","7,490,317.09","7,490,317.09","Consumer Discretionary","2360326","US3647601083","New York Stock Exchange Inc."
"OMC","OMNICOM GROUP INC","Equity","0.05","78.74","93,564.00","7,367,229.36","7,367,229.36","Consumer Discretionary","2279303","US6819191064","New York Stock Exchange Inc."
"CNP","CENTERPOINT ENERGY INC","Equity","0.05","28.19","258,986.00","7,300,815.34","7,300,815.34","Utilities","2440637","US15189T1079","New York Stock Exchange Inc."
"TIF","TIFFANY","Equity","0.05","95.51","75,295.00","7,191,425.45","7,191,425.45","Consumer Discretionary","2892090","US8865471085","New York Stock Exchange Inc."
"HOLX","HOLOGIC INC","Equity","0.05","44.21","162,193.00","7,170,552.53","7,170,552.53","Health Care","2433530","US4364401012","NASDAQ"
"CINF","CINCINNATI FINANCIAL CORP","Equity","0.05","76.16","94,083.00","7,165,361.28","7,165,361.28","Financials","2196888","US1720621010","NASDAQ"
"LNT","ALLIANT ENERGY CORP","Equity","0.05","40.53","173,356.00","7,026,118.68","7,026,118.68","Utilities","2973821","US0188021085","New York Stock Exchange Inc."
"RJF","RAYMOND JAMES INC","Equity","0.05","83.19","82,352.00","6,850,862.88","6,850,862.88","Financials","2718992","US7547301090","New York Stock Exchange Inc."
"JNPR","JUNIPER NETWORKS INC","Equity","0.05","27.95","244,134.00","6,823,545.30","6,823,545.30","Information Technology","2431846","US48203R1041","New York Stock Exchange Inc."
"WAT","WATER CORP CORP","Equity","0.05","173.44","39,068.00","6,775,953.92","6,775,953.92","Health Care","2937689","US9418481035","New York Stock Exchange Inc."
"MAS","MASCO CORP","Equity","0.05","38.13","174,550.00","6,655,591.50","6,655,591.50","Industrials","2570200","US5745991068","New York Stock Exchange Inc."
"CHRW","CH ROBINSON WORLDWIDE INC","Equity","0.05","65.60","101,139.00","6,634,718.40","6,634,718.40","Industrials","2116228","US12541W2098","NASDAQ"
"CHD","CHURCH AND DWIGHT INC","Equity","0.05","53.35","124,246.00","6,628,524.10","6,628,524.10","Consumer Staples","2195841","US1713401024","New York Stock Exchange Inc."
"NDAQ","NASDAQ INC","Equity","0.05","74.37","88,122.00","6,553,633.14","6,553,633.14","Financials","2965107","US6311031081","NASDAQ"
"MAA","MID AMERICA APARTMENT COMMUNITIES","Equity","0.05","103.53","63,190.00","6,542,060.70","6,542,060.70","Real Estate","2589132","US59522J1034","New York Stock Exchange Inc."
"NTAP","NETAPP INC","Equity","0.05","43.42","147,684.00","6,412,439.28","6,412,439.28","Information Technology","2630643","US64110D1046","NASDAQ"
"CMG","CHIPOTLE MEXICAN GRILL INC","Equity","0.05","343.77","18,516.00","6,365,245.32","6,365,245.32","Consumer Discretionary","B0X7DZ3","US1696561059","New York Stock Exchange Inc."
"EQT","EQT CORP","Equity","0.05","63.70","99,876.00","6,362,101.20","6,362,101.20","Energy","2319414","US26884L1098","New York Stock Exchange Inc."
"IFF","INTERNATIONAL FLAVORS & FRAGRANCES","Equity","0.05","133.18","47,622.00","6,342,297.96","6,342,297.96","Materials","2464165","US4595061015","New York Stock Exchange Inc."
"SNA","SNAP ON INC","Equity","0.04","154.20","39,360.00","6,069,312.00","6,069,312.00","Industrials","2818740","US8330341012","New York Stock Exchange Inc."
"ANSS","ANSYS INC","Equity","0.04","129.55","46,831.00","6,066,956.05","6,066,956.05","Information Technology","2045623","US03662Q1058","NASDAQ"
"SIG","SIGNET JEWELERS LTD","Equity","0.04","61.16","98,661.00","6,034,106.76","6,034,106.76","Consumer Discretionary","B3CTNK6","BMG812761002","New York Stock Exchange Inc."
"NAVI","NAVIENT CORP","Equity","0.04","14.75","405,787.00","5,985,358.25","5,985,358.25","Financials","BLP5GX1","US63938C1080","NASDAQ"
"RL","RALPH LAUREN CORP CLASS A","Equity","0.04","75.65","79,044.00","5,979,678.60","5,979,678.60","Consumer Discretionary","B4V9661","US7512121010","New York Stock Exchange Inc."
"XEC","CIMAREX ENERGY","Equity","0.04","99.03","59,686.00","5,910,704.58","5,910,704.58","Energy","2987521","US1717981013","New York Stock Exchange Inc."
"SEE","SEALED AIR CORP","Equity","0.04","43.51","132,826.00","5,779,259.26","5,779,259.26","Materials","2232793","US81211K1007","New York Stock Exchange Inc."
"HBI","HANESBRANDS INC","Equity","0.04","22.92","250,329.00","5,737,540.68","5,737,540.68","Consumer Discretionary","B1BJSL9","US4103451021","New York Stock Exchange Inc."
"CPB","CAMPBELL SOUP","Equity","0.04","52.83","108,274.00","5,720,115.42","5,720,115.42","Consumer Staples","2162845","US1344291091","New York Stock Exchange Inc."
"EXPD","EXPEDITORS INTERNATIONAL OF WASHIN","Equity","0.04","58.88","96,119.00","5,659,486.72","5,659,486.72","Industrials","2325507","US3021301094","NASDAQ"
"MKC","MCCORMICK & CO NON-VOTING INC","Equity","0.04","95.30","59,178.00","5,639,663.40","5,639,663.40","Consumer Staples","2550161","US5797802064","New York Stock Exchange Inc."
"EVHC","ENVISION HEALTHCARE CORP","Equity","0.04","56.43","99,497.00","5,614,615.71","5,614,615.71","Health Care","BD8NPH3","US29414D1000","New York Stock Exchange Inc."
"AVY","AVERY DENNISON CORP","Equity","0.04","92.93","60,135.00","5,588,345.55","5,588,345.55","Materials","2066408","US0536111091","New York Stock Exchange Inc."
"IPG","INTERPUBLIC GROUP OF COMPANIES INC","Equity","0.04","21.61","255,268.00","5,516,341.48","5,516,341.48","Consumer Discretionary","2466321","US4606901001","New York Stock Exchange Inc."
"IRM","IRON MOUNTAIN INC","Equity","0.04","36.43","150,583.00","5,485,738.69","5,485,738.69","Real Estate","BVFTF03","US46284V1017","New York Stock Exchange Inc."
"ALK","ALASKA AIR GROUP INC","Equity","0.04","85.23","63,472.00","5,409,718.56","5,409,718.56","Industrials","2012605","US0116591092","New York Stock Exchange Inc."
"RMD","RESMED INC","Equity","0.04","77.12","69,200.00","5,336,704.00","5,336,704.00","Health Care","2732903","US7611521078","New York Stock Exchange Inc."
"WYN","WYNDHAM WORLDWIDE CORP","Equity","0.04","104.37","49,717.00","5,188,963.29","5,188,963.29","Consumer Discretionary","B198391","US98310W1080","New York Stock Exchange Inc."
"REG","REGENCY CENTERS REIT CORP","Equity","0.04","66.22","76,981.00","5,097,681.82","5,097,681.82","Real Estate","2726177","US7588491032","New York Stock Exchange Inc."
"FRT","FEDERAL REALTY INVESTMENT TRUST RE","Equity","0.04","132.63","38,043.00","5,045,643.09","5,045,643.09","Real Estate","2333931","US3137472060","New York Stock Exchange Inc."
