iShares S&P 500 Value ETF
Inception Date,"May 22, 2000"
Fund Holdings as of,"Aug 31, 2017"
Total Net Assets,"13,454,436,535.97"
Shares Outstanding,"127,950,000.00"
Stock,"-"
Bond,"-"
Cash,"-"
Other,"-"
 
Ticker,Name,Asset Class,Weight (%),Price,Shares,Market Value,Notional Value,Sector,SEDOL,ISIN,Exchange
"XRAY","DENTSPLY SIRONA INC","Equity","0.14","56.57","329,837.00","18,658,879.09","18,658,879.09","Health Care","BYNPPC6","US24906P1093","NASDAQ"
"L","LOEWS CORP","Equity","0.14","46.58","397,525.00","18,516,714.50","18,516,714.50","Financials","2523022","US5404241086","New York Stock Exchange Inc."
"WHR","WHIRLPOOL CORP","Equity","0.14","171.62","106,539.00","18,284,223.18","18,284,223.18","Consumer Discretionary","2960384","US9633201069","New York Stock Exchange Inc."
"EMN","EASTMAN CHEMICAL","Equity","0.13","86.20","210,035.00","18,105,017.00","18,105,017.00","Materials","2298386","US2774321002","New York Stock Exchange Inc."
"CTSH","COGNIZANT TECHNOLOGY SOLUTIONS COR","Equity","0.13","70.77","255,800.00","18,102,966.00","18,102,966.00","Information Technology","2257019","US1924461023","NASDAQ"
"PPG","PPG INDUSTRIES INC","Equity","0.13","104.32","173,421.00","18,091,278.72","18,091,278.72","Materials","2698470","US6935061076","New York Stock Exchange Inc."
"DHI","D R HORTON INC","Equity","0.13","36.15","494,557.00","17,878,235.55","17,878,235.55","Consumer Discretionary","2250687","US23331A1097","New York Stock Exchange Inc."
"GPC","GENUINE PARTS","Equity","0.13","82.83","212,369.00","17,590,524.27","17,590,524.27","Consumer Discretionary","2367480","US3724601055","New York Stock Exchange Inc."
"SJM","JM SMUCKER","Equity","0.13","104.76","167,645.00","17,562,490.20","17,562,490.20","Consumer Staples","2951452","US8326964058","New York Stock Exchange Inc."
"SYY","SYSCO CORP","Equity","0.13","52.67","333,306.00","17,555,227.02","17,555,227.02","Consumer Staples","2868165","US8718291078","New York Stock Exchange Inc."
"FTI","TECHNIPFMC PLC","Equity","0.13","25.83","675,476.00","17,447,545.08","17,447,545.08","Energy","BDSFG98","GB00BDSFG982","New York Stock Exchange Inc."
"NOV","NATIONAL OILWELL VARCO INC","Equity","0.13","30.67","550,058.00","16,870,278.86","16,870,278.86","Energy","2624486","US6370711011","New York Stock Exchange Inc."
"APC","ANADARKO PETROLEUM CORP","Equity","0.12","40.93","405,675.00","16,604,277.75","16,604,277.75","Energy","2032380","US0325111070","New York Stock Exchange Inc."
"SWK","STANLEY BLACK & DECKER INC","Equity","0.12","144.00","114,850.00","16,538,400.00","16,538,400.00","Industrials","B3Q2FJ4","US8545021011","New York Stock Exchange Inc."
"DXC","DXC TECHNOLOGY","Equity","0.12","85.00","192,825.00","16,390,125.00","16,390,125.00","Information Technology","BYXD7B3","US23355L1061","New York Stock Exchange Inc."
"PRGO","PERRIGO PLC","Equity","0.12","78.96","206,340.00","16,292,606.40","16,292,606.40","Health Care","BGH1M56","IE00BGH1M568","New York Stock Exchange Inc."
"PCAR","PACCAR INC","Equity","0.12","66.33","244,263.00","16,201,964.79","16,201,964.79","Industrials","2665861","US6937181088","NASDAQ"
"ARNC","ARCONIC INC","Equity","0.12","25.47","633,693.00","16,140,160.71","16,140,160.71","Industrials","BD3D9G5","US03965L1008","New York Stock Exchange Inc."
"AMP","AMERIPRISE FINANCE INC","Equity","0.12","138.51","114,829.00","15,904,964.79","15,904,964.79","Financials","B0J7D57","US03076C1062","New York Stock Exchange Inc."
"KSU","KANSAS CITY SOUTHERN","Equity","0.12","103.43","153,623.00","15,889,226.89","15,889,226.89","Industrials","2607647","US4851703029","New York Stock Exchange Inc."
"HCA","HCA HEALTHCARE INC","Equity","0.12","78.66","201,916.00","15,882,712.56","15,882,712.56","Health Care","B4MGBG6","US40412C1018","New York Stock Exchange Inc."
"UNM","UNUM","Equity","0.12","48.18","328,645.00","15,834,116.10","15,834,116.10","Financials","2433842","US91529Y1064","New York Stock Exchange Inc."
"CTL","CENTURYLINK INC","Equity","0.12","19.72","792,927.00","15,636,520.44","15,636,520.44","Telecommunications","2185046","US1567001060","New York Stock Exchange Inc."
"INFO","IHS MARKIT LTD","Equity","0.12","46.84","331,161.00","15,511,581.24","15,511,581.24","Industrials","BD0Q558","BMG475671050","NASDAQ"
"PSA","PUBLIC STORAGE REIT","Equity","0.12","205.34","75,310.00","15,464,155.40","15,464,155.40","Real Estate","2852533","US74460D1090","New York Stock Exchange Inc."
"XL","XL GROUP LTD","Equity","0.12","40.96","377,136.00","15,447,490.56","15,447,490.56","Financials","BD95VZ8","BMG982941046","New York Stock Exchange Inc."
"ROP","ROPER TECHNOLOGIES INC","Equity","0.11","230.66","66,039.00","15,232,555.74","15,232,555.74","Industrials","2749602","US7766961061","New York Stock Exchange Inc."
"HES","HESS CORP","Equity","0.11","38.90","391,241.00","15,219,274.90","15,219,274.90","Energy","2023748","US42809H1077","New York Stock Exchange Inc."
"LEN","LENNAR A CORP","Equity","0.11","51.76","292,244.00","15,126,549.44","15,126,549.44","Consumer Discretionary","2511920","US5260571048","New York Stock Exchange Inc."
"VTR","VENTAS REIT INC","Equity","0.11","68.44","219,479.00","15,021,142.76","15,021,142.76","Real Estate","2927925","US92276F1003","New York Stock Exchange Inc."
"PNR","PENTAIR","Equity","0.11","62.05","242,079.00","15,021,001.95","15,021,001.95","Industrials","BLS09M3","IE00BLS09M33","New York Stock Exchange Inc."
"CA","CA INC","Equity","0.11","33.18","451,348.00","14,975,726.64","14,975,726.64","Information Technology","2214832","US12673P1057","NASDAQ"
"CFG","CITIZENS FINANCIAL GROUP INC","Equity","0.11","33.13","451,542.00","14,959,586.46","14,959,586.46","Financials","BQRX1X3","US1746101054","New York Stock Exchange Inc."
"RE","EVEREST RE GROUP LTD","Equity","0.11","252.48","59,240.00","14,956,915.20","14,956,915.20","Financials","2556868","BMG3223R1088","New York Stock Exchange Inc."
"RCL","ROYAL CARIBBEAN CRUISES LTD","Equity","0.11","124.46","119,023.00","14,813,602.58","14,813,602.58","Consumer Discretionary","2754907","LR0008862868","New York Stock Exchange Inc."
"EL","ESTEE LAUDER INC CLASS A","Equity","0.11","106.99","136,125.00","14,564,013.75","14,564,013.75","Consumer Staples","2320524","US5184391044","New York Stock Exchange Inc."
"VIAB","VIACOM INC CLASS B","Equity","0.11","28.60","508,769.00","14,550,793.40","14,550,793.40","Consumer Discretionary","B0SRLF4","US92553P2011","NASDAQ"
"AMG","AFFILIATED MANAGERS GROUP INC","Equity","0.11","176.69","82,034.00","14,494,587.46","14,494,587.46","Financials","2127899","US0082521081","New York Stock Exchange Inc."
"PNW","PINNACLE WEST CORP","Equity","0.11","89.97","161,006.00","14,485,709.82","14,485,709.82","Utilities","2048804","US7234841010","New York Stock Exchange Inc."
"WEC","WEC ENERGY GROUP INC","Equity","0.11","65.22","219,318.00","14,303,919.96","14,303,919.96","Utilities","BYY8XK8","US92939U1060","New York Stock Exchange Inc."
"BLKFDS","BLK CSH FND TREASURY SL AGENCY","Money Market","0.11","1.00","14,254,305.00","14,254,305.22","14,254,305.22","Cash and/or Derivatives","-","US0669224778","-"
"SLG","SL GREEN REALTY REIT CORP","Equity","0.11","96.38","147,438.00","14,210,074.44","14,210,074.44","Real Estate","2096847","US78440X1019","New York Stock Exchange Inc."
"PVH","PVH CORP","Equity","0.11","125.89","112,221.00","14,127,501.69","14,127,501.69","Consumer Discretionary","B3V9F12","US6936561009","New York Stock Exchange Inc."
"KEY","KEYCORP","Equity","0.10","17.21","806,921.00","13,887,110.41","13,887,110.41","Financials","2490911","US4932671088","New York Stock Exchange Inc."
"MRO","MARATHON OIL CORP","Equity","0.10","11.12","1,231,215.00","13,691,110.80","13,691,110.80","Energy","2910970","US5658491064","New York Stock Exchange Inc."
"STX","SEAGATE TECHNOLOGY PLC","Equity","0.10","31.53","428,915.00","13,523,689.95","13,523,689.95","Information Technology","B58JVZ5","IE00B58JVZ52","NASDAQ"
"QRVO","QUORVO INC","Equity","0.10","73.22","183,394.00","13,428,108.68","13,428,108.68","Information Technology","BR9YYP4","US74736K1016","NASDAQ"
"BWA","BORGWARNER INC","Equity","0.10","46.41","289,286.00","13,425,763.26","13,425,763.26","Consumer Discretionary","2111955","US0997241064","New York Stock Exchange Inc."
"SYMC","SYMANTEC CORP","Equity","0.10","29.98","446,801.00","13,395,093.98","13,395,093.98","Information Technology","2861078","US8715031089","NASDAQ"
"ILMN","ILLUMINA INC","Equity","0.10","204.46","65,177.00","13,326,089.42","13,326,089.42","Health Care","2613990","US4523271090","NASDAQ"
"DVA","DAVITA INC","Equity","0.10","58.56","223,957.00","13,114,921.92","13,114,921.92","Health Care","2898087","US23918K1088","New York Stock Exchange Inc."
"NWL","NEWELL BRANDS INC","Equity","0.10","48.28","270,714.00","13,070,071.92","13,070,071.92","Consumer Discretionary","2635701","US6512291062","New York Stock Exchange Inc."
"MNST","MONSTER BEVERAGE CORP","Equity","0.10","55.82","233,466.00","13,032,072.12","13,032,072.12","Consumer Staples","BZ07BW4","US61174X1090","NASDAQ"
"ZION","ZIONS BANCORPORATION","Equity","0.09","43.66","291,825.00","12,741,079.50","12,741,079.50","Financials","2989828","US9897011071","NASDAQ"
"NI","NISOURCE INC","Equity","0.09","26.87","468,288.00","12,582,898.56","12,582,898.56","Utilities","2645409","US65473P1057","New York Stock Exchange Inc."
"BBY","BEST BUY INC","Equity","0.09","54.26","230,039.00","12,481,916.14","12,481,916.14","Consumer Discretionary","2094670","US0865161014","New York Stock Exchange Inc."
"SCG","SCANA CORP","Equity","0.09","60.38","205,670.00","12,418,354.60","12,418,354.60","Utilities","2545844","US80589M1027","New York Stock Exchange Inc."
"SHW","SHERWIN WILLIAMS","Equity","0.09","339.27","36,359.00","12,335,517.93","12,335,517.93","Materials","2804211","US8243481061","New York Stock Exchange Inc."
"MHK","MOHAWK INDUSTRIES INC","Equity","0.09","253.12","48,476.00","12,270,245.12","12,270,245.12","Consumer Discretionary","2598699","US6081901042","New York Stock Exchange Inc."
"TMK","TORCHMARK CORP","Equity","0.09","76.97","156,681.00","12,059,736.57","12,059,736.57","Financials","2896713","US8910271043","New York Stock Exchange Inc."
"HRL","HORMEL FOODS CORP","Equity","0.09","30.74","390,548.00","12,005,445.52","12,005,445.52","Consumer Staples","2437264","US4404521001","New York Stock Exchange Inc."
"ZBH","ZIMMER BIOMET HOLDINGS INC","Equity","0.09","114.27","104,879.00","11,984,523.33","11,984,523.33","Health Care","2783815","US98956P1021","New York Stock Exchange Inc."
"ESS","ESSEX PROPERTY TRUST REIT INC TRUS","Equity","0.09","265.97","44,628.00","11,869,709.16","11,869,709.16","Real Estate","2316619","US2971781057","New York Stock Exchange Inc."
"BHGE","BAKER HUGHES CLASS A","Equity","0.09","33.90","349,795.00","11,858,050.50","11,858,050.50","Energy","BDHLTQ5","US05722G1004","New York Stock Exchange Inc."
"EQR","EQUITY RESIDENTIAL REIT","Equity","0.09","67.15","175,428.00","11,779,990.20","11,779,990.20","Real Estate","2319157","US29476L1070","New York Stock Exchange Inc."
"CLX","CLOROX","Equity","0.09","138.53","84,080.00","11,647,602.40","11,647,602.40","Consumer Staples","2204026","US1890541097","New York Stock Exchange Inc."
"NRG","NRG ENERGY INC","Equity","0.08","24.91","454,189.00","11,313,847.99","11,313,847.99","Utilities","2212922","US6293775085","New York Stock Exchange Inc."
"COL","ROCKWELL COLLINS INC","Equity","0.08","131.05","86,244.00","11,302,276.20","11,302,276.20","Industrials","2767228","US7743411016","New York Stock Exchange Inc."
"LLL","L3 TECHNOLOGIES INC","Equity","0.08","181.48","61,586.00","11,176,627.28","11,176,627.28","Industrials","BYZGYC0","US5024131071","New York Stock Exchange Inc."
"GT","GOODYEAR TIRE & RUBBER","Equity","0.08","30.30","364,761.00","11,052,258.30","11,052,258.30","Consumer Discretionary","2378200","US3825501014","NASDAQ"
"FCX","FREEPORT MCMORAN INC","Equity","0.08","14.78","747,122.00","11,042,463.16","11,042,463.16","Materials","2352118","US35671D8570","New York Stock Exchange Inc."
"LUK","LEUCADIA NATIONAL CORP","Equity","0.08","23.68","466,042.00","11,035,874.56","11,035,874.56","Financials","2513012","US5272881047","New York Stock Exchange Inc."
"K","KELLOGG","Equity","0.08","65.46","168,395.00","11,023,136.70","11,023,136.70","Consumer Staples","2486813","US4878361082","New York Stock Exchange Inc."
"CXO","CONCHO RESOURCES INC","Equity","0.08","110.97","98,052.00","10,880,830.44","10,880,830.44","Energy","B1YWRK7","US20605P1012","New York Stock Exchange Inc."
"ADSK","AUTODESK INC","Equity","0.08","114.46","94,968.00","10,870,037.28","10,870,037.28","Information Technology","2065159","US0527691069","NASDAQ"
"LH","LABORATORY CORPORATION OF AMERICA","Equity","0.08","156.87","68,257.00","10,707,475.59","10,707,475.59","Health Care","2586122","US50540R4092","New York Stock Exchange Inc."
"PKI","PERKINELMER INC","Equity","0.08","66.99","159,308.00","10,672,042.92","10,672,042.92","Health Care","2305844","US7140461093","New York Stock Exchange Inc."
"DVN","DEVON ENERGY CORP","Equity","0.08","31.40","339,412.00","10,657,536.80","10,657,536.80","Energy","2480677","US25179M1036","New York Stock Exchange Inc."
"PHM","PULTEGROUP INC","Equity","0.08","25.82","411,550.00","10,626,221.00","10,626,221.00","Consumer Discretionary","2708841","US7458671010","New York Stock Exchange Inc."
"A","AGILENT TECHNOLOGIES INC","Equity","0.08","64.72","162,457.00","10,514,217.04","10,514,217.04","Health Care","2520153","US00846U1016","New York Stock Exchange Inc."
"AES","AES CORP","Equity","0.08","11.04","948,572.00","10,472,234.88","10,472,234.88","Utilities","2002479","US00130H1059","New York Stock Exchange Inc."
"NUE","NUCOR CORP","Equity","0.08","55.11","188,151.00","10,369,001.61","10,369,001.61","Materials","2651086","US6703461052","New York Stock Exchange Inc."
"TROW","T ROWE PRICE GROUP INC","Equity","0.08","84.36","121,623.00","10,260,116.28","10,260,116.28","Financials","2702337","US74144T1088","NASDAQ"
"MOS","MOSAIC","Equity","0.07","19.98","503,788.00","10,065,684.24","10,065,684.24","Materials","B3NPHP6","US61945C1036","New York Stock Exchange Inc."
"LVLT","LEVEL COMMUNICATIONS INC","Equity","0.07","54.43","184,868.00","10,062,365.24","10,062,365.24","Telecommunications","B5LL299","US52729N3089","New York Stock Exchange Inc."
"XRX","XEROX CORP","Equity","0.07","32.27","308,883.00","9,967,654.41","9,967,654.41","Information Technology","BYWTW73","US9841216081","New York Stock Exchange Inc."
"FOX","TWENTY-FIRST CENTURY FOX INC CLASS","Equity","0.07","27.10","367,519.00","9,959,764.90","9,959,764.90","Consumer Discretionary","BBM4S80","US90130A2006","NASDAQ"
"NTRS","NORTHERN TRUST CORP TRUST","Equity","0.07","88.50","111,552.00","9,872,352.00","9,872,352.00","Financials","2648668","US6658591044","NASDAQ"
"PH","PARKER-HANNIFIN CORP","Equity","0.07","160.89","61,346.00","9,869,957.94","9,869,957.94","Industrials","2671501","US7010941042","New York Stock Exchange Inc."
"KMX","CARMAX INC","Equity","0.07","67.15","146,635.00","9,846,540.25","9,846,540.25","Consumer Discretionary","2983563","US1431301027","New York Stock Exchange Inc."
"KSS","KOHLS CORP","Equity","0.07","39.78","246,828.00","9,818,817.84","9,818,817.84","Consumer Discretionary","2496113","US5002551043","New York Stock Exchange Inc."
"CF","CF INDUSTRIES HOLDINGS INC","Equity","0.07","28.99","337,734.00","9,790,908.66","9,790,908.66","Materials","B0G4K50","US1252691001","New York Stock Exchange Inc."
"DPS","DR PEPPER SNAPPLE GROUP INC","Equity","0.07","91.05","106,813.00","9,725,323.65","9,725,323.65","Consumer Staples","B2QW0Z8","US26138E1091","New York Stock Exchange Inc."
"SPLS","STAPLES INC","Equity","0.07","10.22","938,403.00","9,585,786.64","9,585,786.64","Consumer Discretionary","2841489","US8550301027","NASDAQ"
"JEC","JACOBS ENGINEERING GROUP INC","Equity","0.07","54.49","174,835.00","9,526,759.15","9,526,759.15","Industrials","2469052","US4698141078","New York Stock Exchange Inc."
"BXP","BOSTON PROPERTIES REIT INC","Equity","0.07","120.60","78,157.00","9,425,734.20","9,425,734.20","Real Estate","2019479","US1011211018","New York Stock Exchange Inc."
"VNO","VORNADO REALTY TRUST REIT TRUST","Equity","0.07","74.49","123,602.00","9,207,112.98","9,207,112.98","Real Estate","2933632","US9290421091","New York Stock Exchange Inc."
"M","MACYS INC","Equity","0.07","20.77","441,221.00","9,164,160.17","9,164,160.17","Consumer Discretionary","2345022","US55616P1049","New York Stock Exchange Inc."
"MAC","MACERICH REIT","Equity","0.07","52.77","173,163.00","9,137,811.51","9,137,811.51","Real Estate","2543967","US5543821012","New York Stock Exchange Inc."
"NBL","NOBLE ENERGY INC","Equity","0.07","23.77","382,814.00","9,099,488.78","9,099,488.78","Energy","2640761","US6550441058","New York Stock Exchange Inc."
"COG","CABOT OIL & GAS CORP","Equity","0.07","25.55","349,608.00","8,932,484.40","8,932,484.40","Energy","2162340","US1270971039","New York Stock Exchange Inc."
"OKE","ONEOK INC","Equity","0.07","54.16","164,034.00","8,884,081.44","8,884,081.44","Energy","2130109","US6826801036","New York Stock Exchange Inc."
"SRCL","STERICYCLE INC","Equity","0.07","71.89","123,474.00","8,876,545.86","8,876,545.86","Industrials","2860826","US8589121081","NASDAQ"
"CBG","CBRE GROUP INC CLASS A","Equity","0.07","36.08","242,169.00","8,737,457.52","8,737,457.52","Real Estate","B6WVMH3","US12504L1098","New York Stock Exchange Inc."
"O","REALTY INCOME REIT CORP","Equity","0.06","57.56","150,574.00","8,667,039.44","8,667,039.44","Real Estate","2724193","US7561091049","New York Stock Exchange Inc."
"NLSN","NIELSEN HOLDINGS PLC","Equity","0.06","38.85","218,936.00","8,505,663.60","8,505,663.60","Industrials","BWFY550","GB00BWFY5505","New York Stock Exchange Inc."
"COH","COACH INC","Equity","0.06","41.70","203,802.00","8,498,543.40","8,498,543.40","Consumer Discretionary","2646015","US1897541041","New York Stock Exchange Inc."
"MGM","MGM RESORTS INTERNATIONAL","Equity","0.06","32.96","256,990.00","8,470,390.40","8,470,390.40","Consumer Discretionary","2547419","US5529531015","New York Stock Exchange Inc."
"PBCT","PEOPLES UNITED FINANCIAL INC","Equity","0.06","16.70","499,218.00","8,336,940.60","8,336,940.60","Financials","B1W41J2","US7127041058","NASDAQ"
"XLNX","XILINX INC","Equity","0.06","66.06","125,038.00","8,260,010.28","8,260,010.28","Information Technology","2985677","US9839191015","NASDAQ"
"RHI","ROBERT HALF","Equity","0.06","45.30","182,175.00","8,252,527.50","8,252,527.50","Industrials","2110703","US7703231032","New York Stock Exchange Inc."
"DGX","QUEST DIAGNOSTICS INC","Equity","0.06","108.35","75,585.00","8,189,634.75","8,189,634.75","Health Care","2702791","US74834L1008","New York Stock Exchange Inc."
"DISH","DISH NETWORK CORP CLASS A","Equity","0.06","57.29","141,609.00","8,112,779.61","8,112,779.61","Consumer Discretionary","2303581","US25470M1099","NASDAQ"
"BHF","BRIGHTHOUSE FINANCIAL INC","Equity","0.06","57.07","141,760.00","8,090,243.20","8,090,243.20","Financials","BF429K9","US10922N1037","NASDAQ"
"HRB","H&R BLOCK INC","Equity","0.06","26.74","299,931.00","8,020,154.94","8,020,154.94","Consumer Discretionary","2105505","US0936711052","New York Stock Exchange Inc."
"CMA","COMERICA INC","Equity","0.06","68.25","115,679.00","7,895,091.75","7,895,091.75","Financials","2212870","US2003401070","New York Stock Exchange Inc."
"FLR","FLUOR CORP","Equity","0.06","38.57","202,392.00","7,806,259.44","7,806,259.44","Industrials","2696838","US3434121022","New York Stock Exchange Inc."
"CNP","CENTERPOINT ENERGY INC","Equity","0.06","29.62","259,802.00","7,695,335.24","7,695,335.24","Utilities","2440637","US15189T1079","New York Stock Exchange Inc."
"UHS","UNIVERSAL HEALTH SERVICES INC CLAS","Equity","0.06","108.13","70,827.00","7,658,523.51","7,658,523.51","Health Care","2923785","US9139031002","New York Stock Exchange Inc."
"APA","APACHE CORP","Equity","0.06","38.84","196,751.00","7,641,808.84","7,641,808.84","Energy","2043962","US0374111054","New York Stock Exchange Inc."
"AIZ","ASSURANT INC","Equity","0.06","94.69","78,765.00","7,458,257.85","7,458,257.85","Financials","2331430","US04621X1081","New York Stock Exchange Inc."
"GPS","GAP INC","Equity","0.06","23.62","315,235.00","7,445,850.70","7,445,850.70","Consumer Discretionary","2360326","US3647601083","New York Stock Exchange Inc."
"LNT","ALLIANT ENERGY CORP","Equity","0.06","42.74","173,900.00","7,432,486.00","7,432,486.00","Utilities","2973821","US0188021085","New York Stock Exchange Inc."
"NWSA","NEWS CORP CLASS A","Equity","0.06","13.37","554,861.00","7,418,491.57","7,418,491.57","Consumer Discretionary","BBGVT40","US65249B1098","NASDAQ"
"FLS","FLOWSERVE CORP","Equity","0.05","39.28","187,659.00","7,371,245.52","7,371,245.52","Industrials","2288406","US34354P1057","New York Stock Exchange Inc."
"CINF","CINCINNATI FINANCIAL CORP","Equity","0.05","76.84","94,365.00","7,251,006.60","7,251,006.60","Financials","2196888","US1720621010","NASDAQ"
"ADS","ALLIANCE DATA SYSTEMS CORP","Equity","0.05","225.50","32,082.00","7,234,491.00","7,234,491.00","Information Technology","2762030","US0185811082","New York Stock Exchange Inc."
"WAT","WATER CORP CORP","Equity","0.05","183.48","39,188.00","7,190,214.24","7,190,214.24","Health Care","2937689","US9418481035","New York Stock Exchange Inc."
"JWN","NORDSTROM INC","Equity","0.05","44.62","161,082.00","7,187,478.84","7,187,478.84","Consumer Discretionary","2641827","US6556641008","New York Stock Exchange Inc."
"CHRW","CH ROBINSON WORLDWIDE INC","Equity","0.05","70.63","101,459.00","7,166,049.17","7,166,049.17","Industrials","2116228","US12541W2098","NASDAQ"
"RL","RALPH LAUREN CORP CLASS A","Equity","0.05","87.89","79,292.00","6,968,973.88","6,968,973.88","Consumer Discretionary","B4V9661","US7512121010","New York Stock Exchange Inc."
"TIF","TIFFANY","Equity","0.05","91.40","75,535.00","6,903,899.00","6,903,899.00","Consumer Discretionary","2892090","US8865471085","New York Stock Exchange Inc."
"OMC","OMNICOM GROUP INC","Equity","0.05","72.38","93,860.00","6,793,586.80","6,793,586.80","Consumer Discretionary","2279303","US6819191064","New York Stock Exchange Inc."
"JNPR","JUNIPER NETWORKS INC","Equity","0.05","27.73","244,902.00","6,791,132.46","6,791,132.46","Information Technology","2431846","US48203R1041","New York Stock Exchange Inc."
"MAA","MID AMERICA APARTMENT COMMUNITIES","Equity","0.05","106.46","63,384.00","6,747,860.64","6,747,860.64","Real Estate","2589132","US59522J1034","New York Stock Exchange Inc."
"HP","HELMERICH & PAYNE INC","Equity","0.05","42.34","157,890.00","6,685,062.60","6,685,062.60","Energy","2420101","US4234521015","New York Stock Exchange Inc."
"NDAQ","NASDAQ INC","Equity","0.05","75.38","88,402.00","6,663,742.76","6,663,742.76","Financials","2965107","US6311031081","NASDAQ"
"LB","L BRANDS INC","Equity","0.05","36.22","183,540.00","6,647,818.80","6,647,818.80","Consumer Discretionary","B9M2WX3","US5017971046","New York Stock Exchange Inc."
"COTY","COTY INC CLASS A","Equity","0.05","16.58","397,765.00","6,594,943.70","6,594,943.70","Consumer Staples","BBBSMJ2","US2220702037","New York Stock Exchange Inc."
"IFF","INTERNATIONAL FLAVORS & FRAGRANCES","Equity","0.05","136.85","47,774.00","6,537,871.90","6,537,871.90","Materials","2464165","US4595061015","New York Stock Exchange Inc."
"RJF","RAYMOND JAMES INC","Equity","0.05","78.32","82,596.00","6,468,918.72","6,468,918.72","Financials","2718992","US7547301090","New York Stock Exchange Inc."
"MAS","MASCO CORP","Equity","0.05","36.77","175,094.00","6,438,206.38","6,438,206.38","Industrials","2570200","US5745991068","New York Stock Exchange Inc."
"HOLX","HOLOGIC INC","Equity","0.05","38.60","162,705.00","6,280,413.00","6,280,413.00","Health Care","2433530","US4364401012","NASDAQ"
"CHD","CHURCH AND DWIGHT INC","Equity","0.05","50.17","124,629.00","6,252,636.93","6,252,636.93","Consumer Staples","2195841","US1713401024","New York Stock Exchange Inc."
"EQT","EQT CORP","Equity","0.05","62.34","100,188.00","6,245,719.92","6,245,719.92","Energy","2319414","US26884L1098","New York Stock Exchange Inc."
"SIG","SIGNET JEWELERS LTD","Equity","0.05","63.07","98,973.00","6,242,227.11","6,242,227.11","Consumer Discretionary","B3CTNK6","BMG812761002","New York Stock Exchange Inc."
"SBAC","SBA COMMUNICATIONS REIT CORP CLASS","Equity","0.05","153.55","40,244.00","6,179,466.20","6,179,466.20","Real Estate","BZ6TS23","US78410G1040","NASDAQ"
"HBI","HANESBRANDS INC","Equity","0.05","24.26","251,113.00","6,092,001.38","6,092,001.38","Consumer Discretionary","B1BJSL9","US4103451021","New York Stock Exchange Inc."
"ANSS","ANSYS INC","Equity","0.05","128.82","46,975.00","6,051,319.50","6,051,319.50","Information Technology","2045623","US03662Q1058","NASDAQ"
"XEC","CIMAREX ENERGY","Equity","0.04","99.69","59,854.00","5,966,845.26","5,966,845.26","Energy","2987521","US1717981013","New York Stock Exchange Inc."
"IRM","IRON MOUNTAIN INC","Equity","0.04","39.42","151,144.00","5,958,096.48","5,958,096.48","Real Estate","BVFTF03","US46284V1017","New York Stock Exchange Inc."
"SEE","SEALED AIR CORP","Equity","0.04","44.38","133,242.00","5,913,279.96","5,913,279.96","Materials","2232793","US81211K1007","New York Stock Exchange Inc."
"CMG","CHIPOTLE MEXICAN GRILL INC","Equity","0.04","316.71","18,572.00","5,881,938.12","5,881,938.12","Consumer Discretionary","B0X7DZ3","US1696561059","New York Stock Exchange Inc."
"SNA","SNAP ON INC","Equity","0.04","147.57","39,480.00","5,826,063.60","5,826,063.60","Industrials","2818740","US8330341012","New York Stock Exchange Inc."
"NTAP","NETAPP INC","Equity","0.04","38.66","148,148.00","5,727,401.68","5,727,401.68","Information Technology","2630643","US64110D1046","NASDAQ"
"AVY","AVERY DENNISON CORP","Equity","0.04","94.26","60,327.00","5,686,423.02","5,686,423.02","Materials","2066408","US0536111091","New York Stock Exchange Inc."
"FMC","FMC CORP","Equity","0.04","86.22","65,622.00","5,657,928.84","5,657,928.84","Materials","2328603","US3024913036","New York Stock Exchange Inc."
"MKC","MCCORMICK & CO NON-VOTING INC","Equity","0.04","95.13","59,362.00","5,647,107.06","5,647,107.06","Consumer Staples","2550161","US5797802064","New York Stock Exchange Inc."
"EXPD","EXPEDITORS INTERNATIONAL OF WASHIN","Equity","0.04","56.10","96,423.00","5,409,330.30","5,409,330.30","Industrials","2325507","US3021301094","NASDAQ"
"BFB","BROWN FORMAN CORP CLASS B","Equity","0.04","53.04","101,800.00","5,399,472.00","5,399,472.00","Consumer Staples","2146838","US1156372096","New York Stock Exchange Inc."
"RMD","RESMED INC","Equity","0.04","77.58","69,416.00","5,385,293.28","5,385,293.28","Health Care","2732903","US7611521078","New York Stock Exchange Inc."
"NAVI","NAVIENT CORP","Equity","0.04","13.20","406,797.00","5,369,720.40","5,369,720.40","Financials","BLP5GX1","US63938C1080","NASDAQ"
"EVHC","ENVISION HEALTHCARE CORP","Equity","0.04","52.41","99,809.00","5,230,989.69","5,230,989.69","Health Care","BD8NPH3","US29414D1000","New York Stock Exchange Inc."
"IPG","INTERPUBLIC GROUP OF COMPANIES INC","Equity","0.04","20.14","256,068.00","5,157,209.52","5,157,209.52","Consumer Discretionary","2466321","US4606901001","New York Stock Exchange Inc."
"CPB","CAMPBELL SOUP","Equity","0.04","46.20","108,610.00","5,017,782.00","5,017,782.00","Consumer Staples","2162845","US1344291091","New York Stock Exchange Inc."
"WYN","WYNDHAM WORLDWIDE CORP","Equity","0.04","99.68","49,869.00","4,970,941.92","4,970,941.92","Consumer Discretionary","B198391","US98310W1080","New York Stock Exchange Inc."
